1.000000000	0
1.220225000	0
1.220225000	0
1.220268000	536
1.220740000	536
1.221212000	536
1.221684000	536
1.222156000	536
1.222628000	536
1.223100000	536
1.223572000	536
1.224044000	536
1.224516000	536
1.441519000	0
1.441519000	536
1.441991000	536
1.442868000	0
1.442868000	536
1.443340000	536
1.443812000	536
1.444216000	0
1.444284000	536
1.444756000	536
1.445228000	536
1.445565000	0
1.445700000	536
1.446172000	536
1.446644000	536
1.446914000	0
1.447116000	536
1.447588000	536
1.448060000	536
1.647588000	0
1.647588000	536
1.648060000	536
1.663445000	0
1.663445000	536
1.663917000	536
1.664389000	536
1.664793000	0
1.664861000	536
1.665333000	536
1.665805000	536
1.666142000	0
1.666277000	536
1.666749000	536
1.667221000	536
1.667490000	0
1.667693000	536
1.668165000	536
1.668637000	536
1.668839000	0
1.669109000	536
1.669581000	536
1.670053000	536
1.670188000	0
1.670525000	536
1.670997000	536
1.671469000	536
1.671536000	0
1.671941000	536
1.672413000	536
1.672885000	536
1.869513000	0
1.869513000	536
1.869985000	536
1.870457000	536
1.885370000	0
1.885370000	536
1.885842000	536
1.886314000	536
1.886719000	0
1.886786000	536
1.887258000	536
1.887730000	536
1.888067000	0
1.888202000	536
1.888674000	536
1.889146000	536
1.889416000	0
1.889618000	536
1.890090000	536
1.890562000	536
1.890765000	0
1.891034000	536
1.891506000	536
1.891978000	536
1.892113000	0
1.892450000	536
1.892922000	536
1.893394000	536
1.893462000	0
1.893866000	536
1.894338000	536
1.894810000	536
1.894810000	0
1.895282000	536
1.895754000	536
1.896159000	0
1.896226000	536
1.896698000	536
1.897170000	536
1.897507000	0
1.897642000	536
1.898114000	536
1.898586000	536
1.899058000	536
2.090765000	0
2.090765000	536
2.091237000	536
2.091709000	536
2.092113000	0
2.092181000	536
2.092653000	536
2.093125000	536
2.107296000	0
2.107296000	536
2.107768000	536
2.108240000	536
2.108644000	0
2.108712000	536
2.109184000	536
2.109656000	536
2.109993000	0
2.110128000	536
2.110600000	536
2.111072000	536
2.111341000	0
2.111544000	536
2.112016000	536
2.112488000	536
2.112690000	0
2.112960000	536
2.113432000	536
2.113904000	536
2.114039000	0
2.114376000	536
2.114848000	536
2.115320000	536
2.115387000	0
2.115792000	536
2.116264000	536
2.116736000	536
2.116736000	0
2.117208000	536
2.117680000	536
2.118084000	0
2.118152000	536
2.118624000	536
2.119096000	536
2.119433000	0
2.119568000	536
2.120040000	536
2.120512000	536
2.120781000	0
2.120984000	536
2.121456000	536
2.121928000	536
2.122130000	0
2.122400000	536
2.122872000	536
2.123344000	536
2.123479000	0
2.123816000	536
2.124288000	536
2.124760000	536
2.124827000	0
2.125232000	536
2.125704000	536
2.126176000	536
2.126176000	0
2.126648000	536
2.127120000	536
2.127592000	536
2.128064000	536
2.312690000	0
2.312690000	536
2.313162000	536
2.313634000	536
2.314039000	0
2.314106000	536
2.314578000	536
2.315050000	536
2.315387000	0
2.315522000	536
2.315994000	536
2.316466000	536
2.329221000	0
2.329221000	536
2.329693000	536
2.330165000	536
2.330570000	0
2.330637000	536
2.331109000	536
2.331581000	536
2.331918000	0
2.332053000	536
2.332525000	536
2.332997000	536
2.333267000	0
2.333469000	536
2.333941000	536
2.334413000	536
2.334616000	0
2.334885000	536
2.335357000	536
2.335829000	536
2.335964000	0
2.336301000	536
2.336773000	536
2.337245000	536
2.337313000	0
2.337717000	536
2.338189000	536
2.338661000	536
2.338661000	0
2.339133000	536
2.339605000	536
2.340010000	0
2.340077000	536
2.340549000	536
2.341021000	536
2.341358000	0
2.341493000	536
2.341965000	536
2.342437000	536
2.342707000	0
2.342909000	536
2.343381000	536
2.343853000	536
2.344056000	0
2.344325000	536
2.344797000	536
2.345269000	536
2.345404000	0
2.345741000	536
2.346213000	536
2.346685000	536
2.346753000	0
2.347157000	536
2.347629000	536
2.348101000	536
2.348101000	0
2.348573000	536
2.349045000	536
2.349450000	0
2.349517000	536
2.349989000	536
2.350461000	536
2.350798000	0
2.350933000	536
2.351405000	536
2.351877000	536
2.352147000	0
2.352349000	536
2.352821000	536
2.353293000	536
2.353496000	0
2.353765000	536
2.354237000	536
2.354709000	536
2.354844000	0
2.355181000	536
2.355653000	536
2.356125000	536
2.356193000	0
2.356597000	536
2.357069000	536
2.357541000	536
2.357541000	0
2.358013000	536
2.358485000	536
2.358957000	536
2.359429000	536
2.359901000	536
2.533941000	0
2.533941000	536
2.534413000	536
2.534885000	536
2.535290000	0
2.535357000	536
2.535829000	536
2.536301000	536
2.536638000	0
2.536773000	536
2.537245000	536
2.537717000	536
2.537987000	0
2.538189000	536
2.538661000	536
2.539133000	536
2.539336000	0
2.539605000	536
2.540077000	536
2.540549000	536
2.551147000	0
2.551147000	536
2.551619000	536
2.552091000	536
2.552495000	0
2.552563000	536
2.553035000	536
2.553507000	536
2.553844000	0
2.553979000	536
2.554451000	536
2.554923000	536
2.555192000	0
2.555395000	536
2.555867000	536
2.556339000	536
2.556541000	0
2.556811000	536
2.557283000	536
2.557755000	536
2.557890000	0
2.558227000	536
2.558699000	536
2.559171000	536
2.559238000	0
2.559643000	536
2.560115000	536
2.560587000	536
2.560587000	0
2.561059000	536
2.561531000	536
2.561935000	0
2.562003000	536
2.562475000	536
2.562947000	536
2.563284000	0
2.563419000	536
2.563891000	536
2.564363000	536
2.564632000	0
2.564835000	536
2.565307000	536
2.565779000	536
2.565981000	0
2.566251000	536
2.566723000	536
2.567195000	536
2.567330000	0
2.567667000	536
2.568139000	536
2.568611000	536
2.568678000	0
2.569083000	536
2.569555000	536
2.570027000	536
2.570027000	0
2.570499000	536
2.570971000	536
2.571375000	0
2.571443000	536
2.571915000	536
2.572387000	536
2.572724000	0
2.572859000	536
2.573331000	536
2.573803000	536
2.574072000	0
2.574275000	536
2.574747000	536
2.575219000	536
2.575421000	0
2.575691000	536
2.576163000	536
2.576635000	536
2.576770000	0
2.577107000	536
2.577579000	536
2.578051000	536
2.578118000	0
2.578523000	536
2.578995000	536
2.579467000	536
2.579467000	0
2.579939000	536
2.580411000	536
2.580815000	0
2.580883000	536
2.581355000	536
2.581827000	536
2.582164000	0
2.582299000	536
2.582771000	536
2.583243000	536
2.583512000	0
2.583715000	536
2.584187000	536
2.584659000	536
2.584861000	0
2.585131000	536
2.585603000	536
2.586075000	536
2.586210000	0
2.586547000	536
2.587019000	536
2.587491000	536
2.587558000	0
2.587963000	536
2.588435000	536
2.588907000	536
2.588907000	0
2.589379000	536
2.589851000	536
2.590255000	0
2.590323000	536
2.590795000	536
2.591267000	536
2.591604000	0
2.591739000	536
2.592211000	536
2.592683000	536
2.592952000	0
2.593155000	536
2.593627000	536
2.594099000	536
2.594301000	0
2.594571000	536
2.595043000	536
2.595515000	536
2.595987000	536
2.596459000	536
2.596931000	536
2.597403000	536
2.755867000	0
2.755867000	536
2.756339000	536
2.756811000	536
2.757215000	0
2.757283000	536
2.757755000	536
2.758227000	536
2.758564000	0
2.758699000	536
2.759171000	536
2.759643000	536
2.759912000	0
2.760115000	536
2.760587000	536
2.761059000	536
2.761261000	0
2.761531000	536
2.762003000	536
2.762475000	536
2.762610000	0
2.762947000	536
2.763419000	536
2.763891000	536
2.763958000	0
2.764363000	536
2.764835000	536
2.765307000	536
2.772398000	0
2.772398000	536
2.772870000	536
2.773342000	536
2.773746000	0
2.773814000	536
2.774286000	536
2.774758000	536
2.775095000	0
2.775230000	536
2.775702000	536
2.776174000	536
2.776444000	0
2.776646000	536
2.777118000	536
2.777590000	536
2.777792000	0
2.778062000	536
2.778534000	536
2.779006000	536
2.779141000	0
2.779478000	536
2.779950000	536
2.780422000	536
2.780489000	0
2.780894000	536
2.781366000	536
2.781838000	536
2.781838000	0
2.782310000	536
2.782782000	536
2.783186000	0
2.783254000	536
2.783726000	536
2.784198000	536
2.784535000	0
2.784670000	536
2.785142000	536
2.785614000	536
2.785884000	0
2.786086000	536
2.786558000	536
2.787030000	536
2.787232000	0
2.787502000	536
2.787974000	536
2.788446000	536
2.788581000	0
2.788918000	536
2.789390000	536
2.789862000	536
2.789929000	0
2.790334000	536
2.790806000	536
2.791278000	536
2.791278000	0
2.791750000	536
2.792222000	536
2.792626000	0
2.792694000	536
2.793166000	536
2.793638000	536
2.793975000	0
2.794110000	536
2.794582000	536
2.795054000	536
2.795324000	0
2.795526000	536
2.795998000	536
2.796470000	536
2.796672000	0
2.796942000	536
2.797414000	536
2.797886000	536
2.798021000	0
2.798358000	536
2.798830000	536
2.799302000	536
2.799369000	0
2.799774000	536
2.800246000	536
2.800718000	536
2.800718000	0
2.801190000	536
2.801662000	536
2.802066000	0
2.802134000	536
2.802606000	536
2.803078000	536
2.803415000	0
2.803550000	536
2.804022000	536
2.804494000	536
2.804764000	0
2.804966000	536
2.805438000	536
2.805910000	536
2.806112000	0
2.806382000	536
2.806854000	536
2.807326000	536
2.807461000	0
2.807798000	536
2.808270000	536
2.808742000	536
2.808809000	0
2.809214000	536
2.809686000	536
2.810158000	536
2.810158000	0
2.810630000	536
2.811102000	536
2.811506000	0
2.811574000	536
2.812046000	536
2.812518000	536
2.812855000	0
2.812990000	536
2.813462000	536
2.813934000	536
2.814204000	0
2.814406000	536
2.814878000	536
2.815350000	536
2.815552000	0
2.815822000	536
2.816294000	536
2.816766000	536
2.816901000	0
2.817238000	536
2.817710000	536
2.818182000	536
2.818249000	0
2.818654000	536
2.819126000	536
2.819598000	536
2.819598000	0
2.820070000	536
2.820542000	536
2.820946000	0
2.821014000	536
2.821486000	536
2.821958000	536
2.822295000	0
2.822430000	536
2.822902000	536
2.823374000	536
2.823644000	0
2.823846000	536
2.824318000	536
2.824790000	536
2.824992000	0
2.825262000	536
2.825734000	536
2.826206000	536
2.826341000	0
2.826678000	536
2.827150000	536
2.827622000	536
2.827689000	0
2.828094000	536
2.828566000	536
2.829038000	536
2.829038000	0
2.829510000	536
2.829982000	536
2.830386000	0
2.830454000	536
2.830926000	536
2.831398000	536
2.831735000	0
2.831870000	536
2.832342000	536
2.832814000	536
2.833084000	0
2.833286000	536
2.833758000	536
2.834230000	536
2.834432000	0
2.834702000	536
2.835174000	536
2.835646000	536
2.835781000	0
2.836118000	536
2.836590000	536
2.837062000	536
2.837129000	0
2.837534000	536
2.838006000	536
2.838478000	536
2.838478000	0
2.838950000	536
2.839422000	536
2.839894000	536
2.840366000	536
2.840838000	536
2.841310000	536
2.841782000	536
2.842254000	536
2.842726000	536
2.977792000	0
2.977792000	536
2.978264000	536
2.978736000	536
2.979141000	0
2.979208000	536
2.979680000	536
2.980152000	536
2.980489000	0
2.980624000	536
2.981096000	536
2.981568000	536
2.981838000	0
2.982040000	536
2.982512000	536
2.982984000	536
2.983186000	0
2.983456000	536
2.983928000	536
2.984400000	536
2.984535000	0
2.984872000	536
2.985344000	536
2.985816000	536
2.985884000	0
2.986288000	536
2.986760000	536
2.987232000	536
2.987232000	0
2.987704000	536
2.988176000	536
2.988581000	0
2.988648000	536
2.989120000	536
2.989592000	536
2.989929000	0
2.990064000	536
2.990536000	536
2.991008000	536
2.991480000	536
2.993649000	0
2.993649000	536
2.994121000	536
2.994593000	536
2.994998000	0
2.995065000	536
2.995537000	536
2.996009000	536
2.996346000	0
2.996481000	536
2.996953000	536
2.997425000	536
2.997695000	0
2.997897000	536
2.998369000	536
2.998841000	536
2.999043000	0
2.999313000	536
2.999785000	536
3.000257000	536
3.000392000	0
3.000729000	536
3.001201000	536
3.001673000	536
3.001741000	0
3.002145000	536
3.002617000	536
3.003089000	536
3.003089000	0
3.003561000	536
3.004033000	536
3.004438000	0
3.004505000	536
3.004977000	536
3.005449000	536
3.005786000	0
3.005921000	536
3.006393000	536
3.006865000	536
3.007135000	0
3.007337000	536
3.007809000	536
3.008281000	536
3.008483000	0
3.008753000	536
3.009225000	536
3.009697000	536
3.009832000	0
3.010169000	536
3.010641000	536
3.011113000	536
3.011181000	0
3.011585000	536
3.012057000	536
3.012529000	536
3.012529000	0
3.013001000	536
3.013473000	536
3.013878000	0
3.013945000	536
3.014417000	536
3.014889000	536
3.015226000	0
3.015361000	536
3.015833000	536
3.016305000	536
3.016575000	0
3.016777000	536
3.017249000	536
3.017721000	536
3.017923000	0
3.018193000	536
3.018665000	536
3.019137000	536
3.019272000	0
3.019609000	536
3.020081000	536
3.020553000	536
3.020621000	0
3.021025000	536
3.021497000	536
3.021969000	536
3.021969000	0
3.022441000	536
3.022913000	536
3.023318000	0
3.023385000	536
3.023857000	536
3.024329000	536
3.024666000	0
3.024801000	536
3.025273000	536
3.025745000	536
3.026015000	0
3.026217000	536
3.026689000	536
3.027161000	536
3.027363000	0
3.027633000	536
3.028105000	536
3.028577000	536
3.028712000	0
3.029049000	536
3.029521000	536
3.029993000	536
3.030061000	0
3.030465000	536
3.030937000	536
3.031409000	536
3.031409000	0
3.031881000	536
3.032353000	536
3.032758000	0
3.032825000	536
3.033297000	536
3.033769000	536
3.034106000	0
3.034241000	536
3.034713000	536
3.035185000	536
3.035455000	0
3.035657000	536
3.036129000	536
3.036601000	536
3.036803000	0
3.037073000	536
3.037545000	536
3.038017000	536
3.038152000	0
3.038489000	536
3.038961000	536
3.039433000	536
3.039501000	0
3.039905000	536
3.040377000	536
3.040849000	536
3.040849000	0
3.041321000	536
3.041793000	536
3.042198000	0
3.042265000	536
3.042737000	536
3.043209000	536
3.043546000	0
3.043681000	536
3.044153000	536
3.044625000	536
3.044895000	0
3.045097000	536
3.045569000	536
3.046041000	536
3.046243000	0
3.046513000	536
3.046985000	536
3.047457000	536
3.047592000	0
3.047929000	536
3.048401000	536
3.048873000	536
3.048941000	0
3.049345000	536
3.049817000	536
3.050289000	536
3.050289000	0
3.050761000	536
3.051233000	536
3.051638000	0
3.051705000	536
3.052177000	536
3.052649000	536
3.052986000	0
3.053121000	536
3.053593000	536
3.054065000	536
3.054335000	0
3.054537000	536
3.055009000	536
3.055481000	536
3.055683000	0
3.055953000	536
3.056425000	536
3.056897000	536
3.057032000	0
3.057369000	536
3.057841000	536
3.058313000	536
3.058381000	0
3.058785000	536
3.059257000	536
3.059729000	536
3.059729000	0
3.060201000	536
3.060673000	536
3.061078000	0
3.061145000	536
3.061617000	536
3.062089000	536
3.062426000	0
3.062561000	536
3.063033000	536
3.063505000	536
3.063775000	0
3.063977000	536
3.064449000	536
3.064921000	536
3.065123000	0
3.065393000	536
3.065865000	536
3.066337000	536
3.066472000	0
3.066809000	536
3.067281000	536
3.067753000	536
3.067821000	0
3.068225000	536
3.068697000	536
3.069169000	536
3.069169000	0
3.069641000	536
3.070113000	536
3.070518000	0
3.070585000	536
3.071057000	536
3.071529000	536
3.071866000	0
3.072001000	536
3.072473000	536
3.072945000	536
3.073215000	0
3.073417000	536
3.073889000	536
3.074361000	536
3.074563000	0
3.074833000	536
3.075305000	536
3.075777000	536
3.075912000	0
3.076249000	536
3.076721000	536
3.077193000	536
3.077261000	0
3.077665000	536
3.078137000	20
3.078196000	536
3.078609000	0
3.078668000	536
3.079140000	388
3.079494000	536
3.079958000	0
3.079966000	536
3.080438000	388
3.080792000	536
3.081264000	536
3.081306000	0
3.081736000	388
3.082089000	536
3.082561000	536
3.082655000	0
3.083033000	388
3.083387000	536
3.083859000	536
3.084003000	0
3.084331000	388
3.084684000	536
3.085156000	536
3.085352000	0
3.085628000	388
3.085982000	536
3.086454000	536
3.086701000	0
3.086926000	388
3.087280000	536
3.087752000	536
3.088049000	0
3.088224000	388
3.088577000	536
3.089049000	536
3.089398000	0
3.089521000	388
3.089875000	536
3.090347000	536
3.090746000	0
3.090819000	388
3.091172000	536
3.091644000	536
3.092095000	0
3.092116000	388
3.093443000	0
3.093523000	536
3.093995000	536
3.094467000	388
3.199043000	0
3.199110000	536
3.199582000	536
3.200054000	388
3.200392000	0
3.200408000	536
3.200880000	536
3.201352000	388
3.201741000	0
3.203089000	0
3.203198000	536
3.203670000	536
3.204142000	388
3.204438000	0
3.204496000	536
3.204968000	536
3.205440000	388
3.205786000	0
3.205884000	536
3.206356000	536
3.206828000	388
3.207135000	0
3.208483000	0
3.208571000	536
3.209043000	536
3.209515000	388
3.209832000	0
3.209868000	536
3.210340000	536
3.210812000	388
3.211181000	0
3.211257000	536
3.211729000	536
3.212201000	388
3.212529000	0
3.213878000	0
3.213944000	536
3.214416000	536
3.214888000	388
3.215226000	0
3.215241000	536
3.215713000	536
3.216185000	388
3.216575000	0
3.217923000	0
3.218032000	536
3.218504000	536
3.218976000	388
3.219272000	0
3.219329000	536
3.219801000	536
3.220273000	388
3.220621000	0
3.220718000	536
3.221190000	536
3.221662000	388
3.221969000	0
3.223318000	0
3.223404000	536
3.223876000	536
3.224348000	388
3.224666000	0
3.224702000	536
3.225174000	536
3.225646000	388
3.226015000	0
3.226091000	536
3.226563000	536
3.227035000	388
3.227363000	0
3.228712000	0
3.228777000	536
3.229249000	536
3.229721000	388
3.230061000	0
3.230075000	536
3.230547000	536
3.231019000	388
3.231409000	0
3.231464000	536
3.231936000	536
3.232408000	388
3.232758000	0
3.234106000	0
3.234150000	536
3.234622000	536
3.235094000	388
3.235455000	0
3.235552000	536
3.236024000	536
3.236496000	388
3.236803000	0
3.238152000	0
3.238238000	536
3.238710000	536
3.239182000	388
3.239501000	0
3.239536000	536
3.240008000	536
3.240480000	388
3.240849000	0
3.240924000	536
3.241396000	536
3.241868000	388
3.242198000	0
3.243546000	0
3.243611000	536
3.244083000	536
3.244555000	388
3.244895000	0
3.244908000	536
3.245380000	536
3.245852000	388
3.246243000	0
3.246297000	536
3.246769000	536
3.247241000	388
3.247592000	0
3.248941000	0
3.248984000	536
3.249456000	536
3.249928000	388
3.250289000	0
3.250385000	536
3.250857000	536
3.251329000	388
3.251638000	0
3.251683000	536
3.252155000	536
3.252627000	388
3.252986000	0
3.254335000	0
3.254356000	536
3.254828000	536
3.255300000	388
3.255683000	0
3.255758000	536
3.256230000	536
3.256702000	388
3.257032000	0
3.258381000	0
3.258444000	536
3.258916000	536
3.259388000	388
3.259729000	0
3.259846000	536
3.260318000	536
3.260790000	388
3.261078000	0
3.261144000	536
3.261616000	536
3.262088000	388
3.262426000	0
3.263775000	0
3.263817000	536
3.264289000	536
3.264761000	388
3.265123000	0
3.265219000	536
3.265691000	536
3.266163000	388
3.266472000	0
3.266516000	536
3.266988000	536
3.267460000	388
3.267821000	0
3.269169000	0
3.269190000	536
3.269662000	536
3.270134000	388
3.270518000	0
3.270592000	536
3.271064000	536
3.271536000	388
3.271866000	0
3.271889000	536
3.272361000	536
3.272833000	388
3.273215000	0
3.274563000	0
3.274680000	536
3.275152000	536
3.275624000	388
3.275912000	0
3.275977000	536
3.276449000	536
3.276921000	388
3.277261000	0
3.278609000	0
3.278651000	536
3.279123000	536
3.279595000	388
3.279958000	0
3.280052000	536
3.280524000	536
3.280996000	388
3.281306000	0
3.281350000	536
3.281822000	536
3.282294000	388
3.282655000	0
3.284003000	0
3.284024000	536
3.284496000	536
3.284968000	388
3.285352000	0
3.285425000	536
3.285897000	536
3.286369000	388
3.286701000	0
3.286723000	536
3.287195000	536
3.287667000	388
3.288049000	0
3.289398000	0
3.289513000	536
3.289985000	536
3.290457000	388
3.290746000	0
3.290811000	536
3.291283000	536
3.291755000	388
